,% Esr1,% PR,% Prlr,% Oxtr,% Esr1_AND_PR,% Esr1_AND_Prlr,% Esr1_AND_Oxtr,% PR_AND_Prlr,% PR_AND_Oxtr,% Prlr_AND_Oxtr,% Esr1_AND_PR_AND_Prlr,% Esr1_AND_PR_AND_Oxtr,% Esr1_AND_Prlr_AND_Oxtr,% PR_AND_Prlr_AND_Oxtr,% all,% Esr1_given_PR,% Esr1_given_Prlr,% Esr1_given_Oxtr,% PR_given_Esr1,% PR_given_Prlr,% PR_given_Oxtr,% Prlr_given_Esr1,% Prlr_given_PR,% Prlr_given_Oxtr,% Oxtr_given_Esr1,% Oxtr_given_PR,% Oxtr_given_Prlr
LGd-co,0.6756756756756757,56.35500365230095,4.821037253469686,0.4565376186997808,0.5295836376917458,0.2191380569758948,0.018261504747991236,3.4696859021183344,0.310445580715851,0.18261504747991236,0.1460920379839299,0.018261504747991236,0.0,0.18261504747991236,0.0,0.9397278029812054,4.545454545454546,4.0,78.37837837837837,71.96969696969697,68.0,32.432432432432435,6.156837329876863,40.0,2.7027027027027026,0.5508749189889824,3.787878787878788
Eth,2.545862972669412,56.72032946461999,11.643579183826281,0.07487832272557095,1.9842755522276303,0.2995132909022838,0.0,8.723324597529016,0.037439161362785474,0.0,0.2620741295394983,0.0,0.0,0.0,0.0,3.498349834983498,2.572347266881029,0.0,77.94117647058823,74.91961414790997,50.0,11.76470588235294,15.37953795379538,0.0,0.0,0.066006600660066,0.0
AUDd4,2.164594942134591,68.51693099014145,0.04286326618088298,3.386198028289756,1.9931418774110587,0.0,0.15002143163309042,0.0,2.357479639948564,0.02143163309044149,0.0,0.15002143163309042,0.0,0.0,0.0,2.9089771660932127,0.0,4.430379746835443,92.07920792079209,0.0,69.62025316455697,0.0,0.0,0.6329113924050633,6.9306930693069315,3.440725680325305,50.0
ar,6.630500301386377,54.14908579465541,1.105083383564396,5.103475989551939,4.942736588306208,0.08036970062286518,1.0448061080972473,0.7836045810729355,3.576451677717501,0.20092425155716293,0.06027727546714888,0.8438818565400843,0.04018485031143259,0.14064697609001406,0.020092425155716295,9.128014842300557,7.2727272727272725,20.47244094488189,74.54545454545455,70.9090909090909,70.07874015748031,1.2121212121212122,1.4471243042671615,3.937007874015748,15.757575757575756,6.604823747680891,18.181818181818183
ccs,1.132342533616419,44.939844302901626,0.14154281670205238,1.8046709129511678,0.6369426751592357,0.035385704175513094,0.035385704175513094,0.10615711252653928,1.0969568294409058,0.035385704175513094,0.0,0.035385704175513094,0.0,0.035385704175513094,0.0,1.4173228346456692,25.0,1.9607843137254901,56.25,75.0,60.78431372549019,3.125,0.23622047244094488,1.9607843137254901,3.125,2.440944881889764,25.0
VISam1,14.694800301431801,39.11077618688772,0.07535795026375283,21.10022607385079,10.550113036925396,0.07535795026375283,8.364732479276563,0.07535795026375283,15.674453654860587,0.07535795026375283,0.07535795026375283,7.1590052750565185,0.07535795026375283,0.07535795026375283,0.07535795026375283,26.97495183044316,100.0,39.64285714285714,71.7948717948718,100.0,74.28571428571429,0.5128205128205128,0.1926782273603083,0.35714285714285715,56.92307692307692,40.07707129094412,100.0
VISam2/3,5.966518815281156,66.44727428816712,0.12877378738016884,11.77564744598655,4.907712119044212,0.028616397195593075,3.705823436829303,0.12877378738016884,8.384604378308772,0.014308198597796537,0.028616397195593075,3.1191872943196453,0.014308198597796537,0.014308198597796537,0.014308198597796537,7.385874246339362,22.22222222222222,31.470230862697445,82.25419664268586,100.0,71.20291616038882,0.4796163069544364,0.1937984496124031,0.12150668286755771,62.11031175059952,12.618432385874245,11.11111111111111
AUDd5,2.72596843615495,69.86062717770035,0.11272801803648289,3.9044886247181796,2.3570403771264603,0.010248001639680263,0.2766960442713671,0.10248001639680263,2.961672473867596,0.020496003279360527,0.0,0.2459520393523263,0.010248001639680263,0.010248001639680263,0.0,3.373918145811941,9.090909090909092,7.086614173228346,86.46616541353383,90.9090909090909,75.8530183727034,0.37593984962406013,0.14669209329617133,0.5249343832020997,10.150375939849624,4.239401496259352,18.181818181818183
TEa1,21.978430643361847,27.259204165117147,0.03718854592785422,16.02826329490517,9.2599479360357,0.0,5.987355894384529,0.03718854592785422,10.22685013015991,0.03718854592785422,0.0,4.425436965414653,0.0,0.03718854592785422,0.0,33.969986357435204,0.0,37.35498839907193,42.13197969543147,100.0,63.80510440835266,0.0,0.1364256480218281,0.23201856148491878,27.241962774957702,37.51705320600273,100.0
AUDv4,9.947542257625802,53.876044297649116,0.05828638041577618,8.762385855838351,6.566932193510783,0.019428793471925394,2.467456770934525,0.05828638041577618,6.022925976296872,0.019428793471925394,0.019428793471925394,2.0400233145521662,0.0,0.019428793471925394,0.0,12.188965019834114,33.33333333333333,28.159645232815965,66.015625,100.0,68.73614190687361,0.1953125,0.10818608005769925,0.22172949002217296,24.8046875,11.179228272628922,33.33333333333333
BLAv,8.644346871569704,58.260153677277714,0.7821075740944018,24.807903402854006,7.107574094401755,0.12349066959385291,4.953347969264545,0.672338090010977,18.78430296377607,0.26070252469813393,0.10976948408342481,4.226125137211855,0.054884742041712405,0.24698133918770582,0.0411635565312843,12.19971738106453,15.789473684210526,19.966814159292035,82.22222222222221,85.96491228070175,75.71902654867256,1.4285714285714286,1.1540273198304287,1.0508849557522124,57.3015873015873,32.242110221384834,33.33333333333333
VISrl1,7.802340702210664,35.955786736020805,0.06501950585175553,15.019505851755527,3.7061118335500653,0.0,3.2509752925877766,0.06501950585175553,9.882964889466841,0.0,0.0,2.5357607282184653,0.0,0.0,0.0,10.30741410488246,0.0,21.645021645021643,47.5,100.0,65.80086580086581,0.0,0.18083182640144665,0.0,41.66666666666667,27.48643761301989,0.0
VISrl2/3,5.235052922666158,76.00839134166111,0.019071231047964144,8.677410126823688,4.720129684371126,0.0,1.315914942309526,0.019071231047964144,6.770287022027271,0.0,0.0,1.1919519404977592,0.0,0.0,0.0,6.21001129092962,0.0,15.164835164835164,90.1639344262295,100.0,78.02197802197803,0.0,0.02509095471082675,0.0,25.136612021857925,8.907288922343495,0.0
VISam4,1.2405848471422243,77.4479397430217,0.0,2.8356225077536554,1.01905183872397,0.0,0.044306601683650866,0.0,2.614089499335401,0.0,0.0,0.044306601683650866,0.0,0.0,0.0,1.3157894736842104,,1.5625,82.14285714285714,,92.1875,0.0,0.0,0.0,3.571428571428571,3.3752860411899315,
DMH,11.869506690949402,58.500277139916065,28.592921054715337,6.706785968801963,10.388787710824293,5.812019954073957,1.0452133977353708,21.830707102700135,4.766806556338586,3.1277219098899356,5.352759521735688,0.9501939979412464,0.6809723651912266,2.4863409612795944,0.6413809486103413,17.758527341635084,20.326779285516476,15.584415584415584,87.52501667778519,76.35004153973969,71.07438016528926,48.96597731821214,37.317271250676775,46.63518299881936,8.805870580386925,8.148348673524634,10.938798116865133
TEa2/3,21.090701437137145,45.28409631674122,0.10469211002189016,18.825544874845342,13.638526696488057,0.02855239364233368,8.185019510802322,0.08565718092700104,12.896164461787379,0.05710478728466736,0.02855239364233368,6.310078994955743,0.01903492909488912,0.047587322737222805,0.01903492909488912,30.117696511139137,27.27272727272727,43.47826086956522,64.66606498194946,81.81818181818183,68.50353892821032,0.13537906137184114,0.18915510718789408,0.3033367037411527,38.8086642599278,28.478352248844054,54.54545454545454
TEa4,19.142656359803233,47.75825720309206,0.07027406886858749,12.508784258608575,12.171468728039352,0.014054813773717499,4.708362614195362,0.04216444132115249,8.222066057624737,0.028109627547434998,0.014054813773717499,3.499648629655657,0.014054813773717499,0.028109627547434998,0.014054813773717499,25.48557975279576,20.0,37.640449438202246,63.582966226138026,60.0,65.73033707865169,0.07342143906020558,0.08828722778104767,0.22471910112359553,24.59618208516887,17.216009417304296,40.0
ECT1,22.235722964763063,34.02187120291616,0.24301336573511542,29.890643985419196,14.459295261239369,0.12150668286755771,14.459295261239369,0.12150668286755771,18.469015795868774,0.24301336573511542,0.12150668286755771,11.178614823815309,0.12150668286755771,0.12150668286755771,0.12150668286755771,42.5,50.0,48.3739837398374,65.02732240437157,50.0,61.78861788617886,0.546448087431694,0.35714285714285715,0.8130081300813009,65.02732240437157,54.285714285714285,100.0
ECT2/3,22.756788665879572,57.20188902007084,0.22136953955135774,38.060802833530104,17.414403778040143,0.11806375442739078,15.33353010625738,0.2066115702479339,27.9073199527745,0.16233766233766234,0.11806375442739078,12.57378984651712,0.10330578512396695,0.14757969303423848,0.10330578512396695,30.4437564499484,53.333333333333336,40.28693291973634,76.52399481193255,93.33333333333333,73.32299340829779,0.5188067444876783,0.3611971104231166,0.4265219077161691,67.38002594033723,48.78740970072239,73.33333333333333
ECT5,12.063856227894084,62.059076570117575,0.2581015199311729,15.084599942644106,8.345282477774592,0.10515247108307045,3.3075231813402164,0.2103049421661409,11.996941019023039,0.15294904884810248,0.10515247108307045,2.7722015103718576,0.06691520887104482,0.14338973329509608,0.06691520887104482,13.447319778188541,40.74074074074074,21.926489226869457,69.17591125198098,81.48148148148148,79.53105196451205,0.8716323296354992,0.33887861983980283,1.0139416983523446,27.416798732171156,19.331484904497845,59.25925925925925
TEa5,13.905844970315243,52.26607575884271,0.12960949912200018,8.855255456141817,9.152103018647043,0.016723806338322603,2.408228112718455,0.11288569278367756,6.296513086378459,0.05435237059954846,0.01254285475374195,1.8688853583075506,0.008361903169161302,0.0501714190149678,0.008361903169161302,17.510599152067837,12.903225806451612,27.19546742209632,65.81479254359591,87.09677419354838,71.10481586402267,0.12026458208057728,0.21598272138228944,0.6137865911237016,17.318099819603127,12.047036237101032,41.935483870967744
AUDv5,5.168180702185122,56.72722808740486,0.07979376381045912,6.549226614289222,3.866928553891481,0.0,1.025042965872821,0.06751780014731155,4.941075374416892,0.03682789098944267,0.0,0.8900073655781979,0.0,0.03682789098944267,0.0,6.8167063406189135,0.0,15.651358950328023,74.82185273159145,84.61538461538461,75.44517338331771,0.0,0.11902185674096516,0.5623242736644799,19.83372921615202,8.710235879679724,46.15384615384615
BLAp,23.393385318634042,61.591825759612796,5.528367840817424,47.22237160527023,19.526754503898896,1.720892713094918,18.090884646410323,4.006453347674106,35.68701263780586,2.4468943264318366,1.511158913686475,15.67625705834902,1.1616025813390698,1.9897821995159988,1.070180155955902,31.703483803370297,31.1284046692607,38.30998747295297,83.47126436781609,72.47081712062257,75.57225828493338,7.35632183908046,6.504845891906051,5.181642181983829,77.33333333333333,57.94115079018598,44.260700389105054
VISrl4,4.3478260869565215,82.55693581780538,0.01725327812284334,3.571428571428571,4.089026915113872,0.0,0.3795721187025535,0.01725327812284334,2.950310559006211,0.0,0.0,0.3795721187025535,0.0,0.0,0.0,4.952978056426333,0.0,10.628019323671497,94.04761904761905,100.0,82.6086956521739,0.0,0.02089864158829676,0.0,8.73015873015873,3.5736677115987465,0.0
VISrl5,3.993610223642172,77.05005324813632,0.1863684771033014,5.031948881789138,3.7939297124600637,0.013312034078807242,0.3727369542066028,0.1597444089456869,4.033546325878594,0.026624068157614485,0.013312034078807242,0.34611288604898827,0.013312034078807242,0.013312034078807242,0.013312034078807242,4.923980649619903,7.142857142857142,7.4074074074074066,95.0,85.71428571428571,80.15873015873017,0.33333333333333337,0.2073255010366275,0.5291005291005291,9.333333333333334,5.234968901174844,14.285714285714285
VISam5,2.740924332993148,76.30849978130922,0.16037323224959907,3.5865286484910337,2.4347572532439132,0.0,0.13121446274967197,0.1457938474996355,2.8721387957428197,0.01457938474996355,0.0,0.13121446274967197,0.0,0.01457938474996355,0.0,3.190676346962171,0.0,3.6585365853658534,88.82978723404256,90.9090909090909,80.08130081300813,0.0,0.19105846388995032,0.40650406504065045,4.787234042553192,3.7638517386320216,9.090909090909092
VISam6a,3.4573392640517593,77.11281843914274,0.040436716538617065,1.5770319450060657,3.1742822482814397,0.0,0.10109179134654267,0.040436716538617065,1.3546300040436716,0.0,0.0,0.10109179134654267,0.0,0.0,0.0,4.116413214472995,0.0,6.41025641025641,91.81286549707602,100.0,85.8974358974359,0.0,0.05243838489774515,0.0,2.923976608187134,1.7566858940744625,0.0
ME,16.314454775993237,15.722738799661876,5.156382079459002,2.789518174133559,6.424344885883347,3.2544378698224854,1.944209636517329,3.930684699915469,2.3245984784446323,2.2823330515638207,2.916314454775993,1.9019442096365173,1.6483516483516485,1.944209636517329,1.6060862214708367,40.86021505376344,63.114754098360656,69.6969696969697,39.37823834196891,76.22950819672131,83.33333333333334,19.94818652849741,25.0,81.81818181818183,11.917098445595855,14.78494623655914,44.26229508196721
PERI1,22.007042253521128,38.732394366197184,0.0,13.908450704225354,10.56338028169014,0.0,3.873239436619718,0.0,11.091549295774648,0.0,0.0,3.697183098591549,0.0,0.0,0.0,27.27272727272727,,27.848101265822784,48.0,,79.74683544303798,0.0,0.0,0.0,17.599999999999998,28.636363636363637,
PERI2/3,22.253193960511034,64.36701509872242,0.20905923344947736,33.00813008130081,17.58420441347271,0.04645760743321719,10.104529616724738,0.16260162601626016,27.38675958188153,0.09291521486643438,0.023228803716608595,9.152148664343786,0.023228803716608595,0.09291521486643438,0.023228803716608595,27.318657524359434,22.22222222222222,30.612244897959183,79.0187891440501,77.77777777777779,82.96973961998593,0.20876826722338201,0.25261638397690367,0.28149190710767064,45.407098121085596,42.54781667268134,44.44444444444444
ENTl2,24.46107373335164,56.322943841823424,0.41191816559110256,21.776740354249622,19.222847727584785,0.08238363311822051,8.039269531786351,0.4050528628312508,18.63929699299739,0.17849787175614446,0.08238363311822051,7.510641219277771,0.06178772483866539,0.17163256899629273,0.06178772483866539,34.129692832764505,20.0,36.91677175283733,78.58546168958742,98.33333333333333,85.59268600252207,0.3367948358125175,0.7191613846903949,0.819672131147541,32.86556272803817,33.09361287176987,43.333333333333336
ENTl3,21.244961934617105,61.31213613972235,0.3493058665472459,27.057769816390504,17.29959695476937,0.08956560680698611,8.26690550828482,0.3269144648454993,23.125839677563814,0.18360949395432155,0.0850873264666368,7.716077026421854,0.06269592476489029,0.17465293327362294,0.06269592476489029,28.21561609816668,25.64102564102564,30.552797087057264,81.429173693086,93.58974358974359,85.46838795100959,0.42158516020236086,0.5331969907238332,0.6785832505792784,38.91231028667791,37.718209042436634,52.56410256410257
AUDd6a,3.100338218714769,77.62119503945884,0.0,3.363397219090567,2.8372792183389706,0.0,0.20668921458098458,0.0,2.8560691469372417,0.0,0.0,0.20668921458098458,0.0,0.0,0.0,3.655289276204309,,6.145251396648044,91.51515151515152,,84.91620111731844,0.0,0.0,0.0,6.666666666666667,3.679496489954006,
AUDv6a,5.461306065535672,68.10364861724378,0.08133860097606321,6.321171275854056,4.764118057169417,0.023239600278875203,1.2084592145015105,0.08133860097606321,5.275389263304671,0.03485940041831281,0.023239600278875203,1.1155008133860098,0.011619800139437602,0.03485940041831281,0.011619800139437602,6.995393277597679,28.57142857142857,19.11764705882353,87.2340425531915,100.0,83.45588235294117,0.425531914893617,0.11943354376386282,0.5514705882352942,22.127659574468083,7.746118409827675,42.857142857142854
TEa6a,12.420164940782538,62.73330439635394,0.062007812984436035,6.163576610652942,9.70422273206424,0.0,1.5005890742233523,0.062007812984436035,4.836609412786011,0.03720468779066162,0.0,1.3517703230607057,0.0,0.03720468779066162,0.0,15.469012553128398,0.0,24.346076458752517,78.1328007988018,100.0,78.4708249496982,0.0,0.09884353069091628,0.6036217303822937,12.081877184223664,7.709795393891469,60.0
AUDp1,7.067669172932331,26.090225563909776,0.11278195488721805,8.721804511278195,1.3909774436090225,0.0,0.9398496240601504,0.03759398496240602,4.6992481203007515,0.07518796992481204,0.0,0.4887218045112782,0.0,0.03759398496240602,0.0,5.3314121037463975,0.0,10.775862068965516,19.680851063829788,33.33333333333333,53.879310344827594,0.0,0.1440922190201729,0.8620689655172413,13.297872340425531,18.011527377521613,66.66666666666666
ECT6a,12.096929909248889,71.42305464375363,0.5406449121452017,9.673682178026647,9.97296775439274,0.27997682950376523,2.500482718671558,0.47306429812705153,7.877968719830084,0.42479243097122993,0.2510137092102723,2.239814636030122,0.2510137092102723,0.36686619038424406,0.2220505889167793,13.963233306299,51.78571428571429,25.848303393213573,82.44213886671987,87.5,81.437125748503,2.314445331205108,0.6623411732900785,4.39121756487026,20.670391061452513,11.03000811030008,78.57142857142857
ENTl5,27.54782352290738,64.71195311636136,0.39438280933249786,17.80988537097785,23.416018576536064,0.18060521175039623,6.435442851350853,0.35383878220485787,15.156094504441414,0.1953484943422653,0.16586192915852713,6.015259297482585,0.10320297814308357,0.1842910323983635,0.09583133684714902,36.184997436919744,45.794392523364486,36.134105960264904,85.00133797163501,89.7196261682243,85.09933774834437,0.6556061011506557,0.5467904539499915,1.0968543046357617,23.36098474712336,23.420857777524635,49.532710280373834
AUDv6b,7.641741988496302,62.77732128184059,0.0,5.094494658997535,5.99835661462613,0.0,1.4790468364831553,0.0,4.108463434675431,0.0,0.0,1.1503697617091209,0.0,0.0,0.0,9.55497382198953,,29.03225806451613,78.49462365591397,,80.64516129032258,0.0,0.0,0.0,19.35483870967742,6.544502617801047,
AUDd6b,2.8735632183908044,81.32183908045977,0.0,5.028735632183908,2.1551724137931036,0.0,0.28735632183908044,0.0,4.597701149425287,0.0,0.0,0.28735632183908044,0.0,0.0,0.0,2.65017667844523,,5.714285714285714,75.0,,91.42857142857143,0.0,0.0,0.0,10.0,5.6537102473498235,
ENTl6a,34.660633484162894,70.34841628959276,0.5203619909502262,11.117647058823529,30.05429864253394,0.3755656108597285,4.656108597285067,0.4298642533936652,9.248868778280544,0.22624434389140274,0.3167420814479638,4.330316742081448,0.17647058823529413,0.2171945701357466,0.17194570135746606,42.722068566282886,72.17391304347827,41.88034188034188,86.71018276762402,82.6086956521739,83.1908831908832,1.08355091383812,0.6110503634141635,2.035002035002035,13.433420365535248,13.147230977037372,43.47826086956522
VISrl6a,3.183023872679045,76.53404067197171,0.01768346595932803,1.909814323607427,2.882404951370469,0.0,0.08841732979664013,0.01768346595932803,1.6622458001768345,0.01768346595932803,0.0,0.08841732979664013,0.0,0.01768346595932803,0.0,3.766173752310536,0.0,4.62962962962963,90.55555555555556,100.0,87.03703703703704,0.0,0.02310536044362292,0.9259259259259258,2.7777777777777777,2.1719038817005547,100.0
BMAp,23.085903297986185,64.36423776631968,2.4953789279112755,36.52106236015177,19.554431364918766,0.6420858060122581,13.084930440704348,2.0721860103122873,28.310146901449556,0.8026072575153226,0.5885786555112366,11.508901644128807,0.3307714758244965,0.705321529331647,0.2967214709602101,30.380894800483677,25.730994152046783,35.82844965370271,84.70290771175726,83.04093567251462,77.51731486414492,2.781289506953224,3.219467956469166,2.1976558337773042,56.67930889169828,43.98428053204353,32.16374269005848
COApl,35.017932833387675,59.935514255696845,0.5434191935659168,40.25287106473934,27.89189580842662,0.12317501720827445,22.200485454479583,0.4274897656051878,32.645002354816505,0.15215737419845668,0.10868383871318335,19.19718871137195,0.07970148172300112,0.14128899032713835,0.07970148172300112,46.536508704061895,22.666666666666664,55.15255152551526,79.65032071177322,78.66666666666666,81.09981099810997,0.35174839644113387,0.7132495164410058,0.3780037800378004,63.39747568797848,54.46687620889749,28.000000000000004
VISam6b,3.43811394891945,78.09430255402751,0.0,0.8840864440078585,3.3398821218074657,0.0,0.0,0.0,0.7858546168958742,0.0,0.0,0.0,0.0,0.0,0.0,4.276729559748428,,0.0,97.14285714285714,,88.88888888888889,0.0,0.0,0.0,0.0,1.0062893081761006,
LGd-ip,0.7952286282306162,63.75082836315441,0.0,0.0,0.46388336646785955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7276507276507277,,,58.333333333333336,,,0.0,0.0,,0.0,0.0,
STN,13.430232558139535,84.15697674418605,13.168604651162791,2.616279069767442,12.296511627906977,3.575581395348837,0.5813953488372093,11.220930232558139,2.2093023255813953,1.1918604651162792,3.3139534883720927,0.5813953488372093,0.37790697674418605,1.0755813953488373,0.37790697674418605,14.61139896373057,27.1523178807947,22.22222222222222,91.55844155844156,85.20971302428256,84.44444444444444,26.623376623376622,13.333333333333334,45.55555555555556,4.329004329004329,2.6252158894645943,9.050772626931568
AUDp2/3,6.70311723354399,58.58126819569694,0.021302279343889795,7.051054462827524,4.693602215437052,0.0,1.0651139671944898,0.021302279343889795,5.041539444720585,0.007100759781296599,0.0,0.9088972520059647,0.0,0.007100759781296599,0.0,8.012121212121212,0.0,15.105740181268882,70.02118644067797,100.0,71.50050352467271,0.0,0.03636363636363636,0.10070493454179255,15.889830508474576,8.606060606060606,33.33333333333333
PERI5,18.15728604471858,59.02081727062451,0.2313030069390902,12.02775636083269,13.145720894371626,0.1156515034695451,2.8141865844255975,0.1927525057825752,9.676175790285274,0.15420200462606012,0.1156515034695451,2.5057825751734772,0.03855050115651503,0.1156515034695451,0.03855050115651503,22.273024167210973,50.0,23.397435897435898,72.39915074309978,83.33333333333334,80.44871794871796,0.6369426751592357,0.32658393207054215,1.282051282051282,15.498938428874734,16.394513389941213,66.66666666666666
ENTl1,21.11764705882353,27.0,0.17647058823529413,11.0,10.411764705882351,0.0588235294117647,3.823529411764706,0.1176470588235294,7.941176470588235,0.0,0.0,3.1176470588235294,0.0,0.0,0.0,38.56209150326798,33.33333333333333,34.75935828877005,49.30362116991643,66.66666666666666,72.19251336898395,0.2785515320334262,0.4357298474945534,0.0,18.105849582172702,29.411764705882355,0.0
TEa6b,17.681962025316455,55.14240506329114,0.11867088607594937,3.8370253164556964,13.409810126582277,0.11867088607594937,1.3844936708860758,0.07911392405063292,2.7689873417721516,0.07911392405063292,0.07911392405063292,1.1867088607594938,0.07911392405063292,0.07911392405063292,0.07911392405063292,24.318507890961264,100.0,36.08247422680412,75.83892617449665,66.66666666666666,72.16494845360825,0.6711409395973155,0.1434720229555237,2.0618556701030926,7.829977628635347,5.0215208034433285,66.66666666666666
ECT6b,21.462747778537253,68.69446343130554,0.8202323991797676,9.36431989063568,17.634996582365005,0.5468215994531784,4.101161995898838,0.683526999316473,7.382091592617908,0.6151742993848257,0.5468215994531784,3.691045796308954,0.4784688995215311,0.5468215994531784,0.4784688995215311,25.671641791044774,66.66666666666666,43.79562043795621,82.16560509554141,83.33333333333334,78.83211678832117,2.547770700636943,0.9950248756218906,6.569343065693431,19.10828025477707,10.746268656716417,75.0
VISrl6b,4.07358738501971,72.53613666228647,0.1314060446780552,1.1826544021024967,3.416557161629435,0.0,0.2628120893561104,0.1314060446780552,0.9198423127463863,0.0,0.0,0.2628120893561104,0.0,0.0,0.0,4.710144927536232,0.0,22.22222222222222,83.87096774193549,100.0,77.77777777777779,0.0,0.18115942028985507,0.0,6.451612903225806,1.2681159420289856,0.0
LGd-sh,0.7021433850702143,61.75166297117517,2.1433850702143387,0.14781966001478197,0.36954915003695493,0.03695491500369549,0.0,1.662971175166297,0.11086474501108648,0.0,0.0,0.0,0.0,0.0,0.0,0.5984440454817475,1.7241379310344827,0.0,52.63157894736842,77.58620689655173,75.0,5.263157894736842,2.6929982046678633,0.0,0.0,0.17953321364452424,0.0
PST,24.82758620689655,61.37931034482759,45.51724137931035,22.06896551724138,20.0,13.10344827586207,5.517241379310345,33.793103448275865,15.862068965517242,11.03448275862069,11.03448275862069,5.517241379310345,2.0689655172413794,8.96551724137931,2.0689655172413794,32.58426966292135,28.78787878787879,25.0,80.55555555555556,74.24242424242425,71.875,52.77777777777778,55.0561797752809,50.0,22.22222222222222,25.842696629213485,24.242424242424242
AUDp4,5.597579425113464,65.45637922339888,0.02521432173474534,5.231971759959657,4.172970247100353,0.0,0.7060010085728694,0.02521432173474534,3.8073625819465455,0.02521432173474534,0.0,0.5421079172970247,0.0,0.02521432173474534,0.0,6.3751926040061635,0.0,13.493975903614459,74.54954954954955,100.0,72.77108433734941,0.0,0.038520801232665644,0.48192771084337355,12.612612612612612,5.816640986132512,100.0
VPMpc,1.296456352636128,67.73264188994526,17.28608470181504,0.14405070584845864,1.181215787957361,0.40334197637568425,0.0,15.759147219821376,0.11524056467876692,0.02881014116969173,0.37453183520599254,0.0,0.0,0.02881014116969173,0.0,1.7439387494683114,2.3333333333333335,0.0,91.11111111111111,91.16666666666666,80.0,31.11111111111111,23.266695023394302,20.0,0.0,0.1701403658017865,0.16666666666666669
AUDp5,3.7206907848551505,65.7743248935274,0.12168296906444517,4.8111573922403705,2.8876304581831795,0.004680114194786353,0.252726166518463,0.11700285486965882,3.7253708990499366,0.03276079936350447,0.004680114194786353,0.2152852529601722,0.0,0.03276079936350447,0.0,4.390209193112281,3.8461538461538463,5.252918287937743,77.61006289308176,96.15384615384616,77.431906614786,0.12578616352201258,0.17788529955884447,0.6809338521400778,6.7924528301886795,5.663867937953607,26.923076923076923
PERI6a,34.66933867735471,66.13226452905812,0.30060120240480964,9.919839679358718,27.955911823647295,0.2004008016032064,3.406813627254509,0.2004008016032064,8.817635270541082,0.0,0.2004008016032064,2.905811623246493,0.0,0.0,0.0,42.27272727272727,66.66666666666666,34.34343434343434,80.63583815028902,66.66666666666666,88.88888888888889,0.5780346820809248,0.30303030303030304,0.0,9.826589595375722,13.333333333333334,0.0
PH,8.686906488281798,63.23618842681387,23.539317958553585,18.103569256677737,7.68115264068859,4.083828413715676,2.137811666744632,19.539692192543388,14.90386864386958,7.433222622444684,3.8779997193245075,2.025541469803995,1.2770734901997474,6.736211816438228,1.2630397155821678,12.146767273265276,17.348966613672495,11.808785529715763,88.42218632202477,83.0087440381558,82.32558139534883,47.011308562197094,30.899541352271047,41.059431524547804,24.60958535271944,23.56857523302264,31.57790143084261
AUDp6a,4.781967558457974,78.59700863703392,0.04213187276174426,7.731198651780072,4.25531914893617,0.0,1.2955550874236361,0.03159890457130819,7.078154623973036,0.010532968190436065,0.0,1.2428902464714557,0.0,0.010532968190436065,0.0,5.414098097024926,0.0,16.7574931880109,88.98678414096916,75.0,91.55313351498637,0.0,0.04020369874028411,0.13623978201634876,27.09251101321586,9.00562851782364,25.0
COApm,34.66514954486346,63.299739921976595,1.2061118335500651,41.836801040312096,28.76788036410923,0.2925877763328999,23.10143042912874,0.8777633289986996,34.42132639791938,0.3836150845253576,0.2210663198959688,20.539661898569573,0.1950585175552666,0.29908972691807545,0.14954486345903772,45.447075137383806,24.258760107816713,55.21796565389696,82.9879020913439,72.77628032345014,82.2752350609993,0.8440401387977118,1.3866776231318372,0.9169321625611935,66.64165806996155,54.378306198962555,31.805929919137466
IGL,0.8733624454148471,66.2882096069869,17.903930131004365,4.716157205240175,0.611353711790393,0.26200873362445415,0.0,12.05240174672489,3.406113537117904,1.222707423580786,0.17467248908296942,0.0,0.0,0.7860262008733625,0.0,0.922266139657444,1.4634146341463417,0.0,70.0,67.31707317073172,72.22222222222221,30.0,18.181818181818183,25.925925925925924,0.0,5.138339920948617,6.829268292682928
PA,45.58226563491057,66.73537993149816,5.743371812761639,51.63326144868705,37.45401496892046,2.4197640492198405,34.958137764810346,4.569960674869973,41.03450463021692,2.334136749968286,2.2485094507167322,29.91564125332995,1.925028542433084,2.1533680071038943,1.804516047190156,56.12317635318158,42.13141910546659,67.70468644432161,82.16795380226814,79.56929872998344,79.47300534365212,5.3085646698671125,6.847882906429692,4.520606842331552,76.69240937869617,61.48838093427743,40.640530093870794
VPLpc,4.946043165467626,73.20143884892086,5.215827338129497,0.0,4.676258992805756,0.1798561151079137,0.0,4.766187050359712,0.0,0.0,0.1798561151079137,0.0,0.0,0.0,0.0,6.388206388206388,3.4482758620689653,,94.54545454545455,91.37931034482759,,3.6363636363636362,6.511056511056511,,0.0,0.0,0.0
