,% Esr1,% PR,% Prlr,% Oxtr,% Esr1_AND_PR,% Esr1_AND_Prlr,% Esr1_AND_Oxtr,% PR_AND_Prlr,% PR_AND_Oxtr,% Prlr_AND_Oxtr,% Esr1_AND_PR_AND_Prlr,% Esr1_AND_PR_AND_Oxtr,% Esr1_AND_Prlr_AND_Oxtr,% PR_AND_Prlr_AND_Oxtr,% all,% Esr1_given_PR,% Esr1_given_Prlr,% Esr1_given_Oxtr,% PR_given_Esr1,% PR_given_Prlr,% PR_given_Oxtr,% Prlr_given_Esr1,% Prlr_given_PR,% Prlr_given_Oxtr,% Oxtr_given_Esr1,% Oxtr_given_PR,% Oxtr_given_Prlr
AUDp1,1.4683734939759037,31.89006024096386,0.0,11.257530120481928,0.2635542168674699,0.0,0.2259036144578313,0.0,5.082831325301205,0.0,0.0,0.15060240963855423,0.0,0.0,0.0,0.8264462809917356,,2.0066889632107023,17.94871794871795,,45.1505016722408,0.0,0.0,0.0,15.384615384615385,15.938606847697756,
AUDp4,0.27602523659305994,57.847003154574125,0.5520504731861199,3.2925867507886437,0.1971608832807571,0.03943217665615142,0.03943217665615142,0.3351735015772871,2.2870662460567823,0.15772870662460567,0.01971608832807571,0.03943217665615142,0.01971608832807571,0.13801261829652997,0.01971608832807571,0.34083162917518744,7.142857142857142,1.1976047904191618,71.42857142857143,60.71428571428571,69.46107784431138,14.285714285714285,0.5794137695978187,4.790419161676647,14.285714285714285,3.953646898432175,28.57142857142857
AUDp5,0.39993334444259293,57.85702382936178,0.1583069488418597,3.6743876020663224,0.21663056157307115,0.0,0.016663889351774704,0.12497917013831028,2.4245959006832196,0.05832361273121146,0.0,0.016663889351774704,0.0,0.049991668055324116,0.0,0.3744239631336405,0.0,0.45351473922902497,54.166666666666664,78.94736842105263,65.98639455782312,0.0,0.21601382488479265,1.5873015873015872,4.166666666666666,4.190668202764977,36.84210526315789
AUDp6a,0.18000327278677794,58.46833578792342,0.016363933889707083,3.4527900507281952,0.16363933889707086,0.0,0.016363933889707083,0.0,2.7164130256913763,0.0,0.0,0.016363933889707083,0.0,0.0,0.0,0.279876854184159,0.0,0.47393364928909953,90.9090909090909,0.0,78.67298578199052,0.0,0.0,0.0,9.090909090909092,4.645955779457038,0.0
LP,0.08963786303334528,34.13409824309788,6.973825743994263,0.28684116170670493,0.035855145213338116,0.0,0.0,2.47400501972033,0.17927572606669057,0.017927572606669058,0.0,0.0,0.0,0.017927572606669058,0.0,0.10504201680672269,0.0,0.0,40.0,35.47557840616967,62.5,0.0,7.247899159663866,6.25,0.0,0.5252100840336135,0.2570694087403599
PoT,0.09746588693957114,40.15594541910331,8.47953216374269,0.29239766081871343,0.09746588693957114,0.09746588693957114,0.0,4.093567251461988,0.0,0.09746588693957114,0.09746588693957114,0.0,0.0,0.0,0.0,0.24271844660194172,1.1494252873563218,0.0,100.0,48.275862068965516,0.0,100.0,10.194174757281553,33.33333333333333,0.0,0.0,1.1494252873563218
mp,0.6024096385542169,68.07228915662651,28.313253012048197,9.63855421686747,0.6024096385542169,0.0,0.0,22.89156626506024,7.228915662650602,4.819277108433735,0.0,0.0,0.0,4.216867469879518,0.0,0.8849557522123894,0.0,0.0,100.0,80.85106382978722,75.0,0.0,33.6283185840708,50.0,0.0,10.619469026548673,17.02127659574468
IPRL,1.282051282051282,41.02564102564102,8.974358974358974,10.256410256410255,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854,37.5,0.0,9.375,0.0,0.0,9.375,0.0
VISal4,0.6070416835289356,70.37636584378794,0.04046944556859571,2.954269526507487,0.36422501011736136,0.0,0.04046944556859571,0.04046944556859571,2.0234722784297854,0.0,0.0,0.04046944556859571,0.0,0.0,0.0,0.5175388154111558,0.0,1.36986301369863,60.0,100.0,68.4931506849315,0.0,0.05750431282346176,0.0,6.666666666666667,2.875215641173088,0.0
VISal5,0.2965159377316531,72.47343711391154,0.14825796886582654,4.867803311094638,0.1729676303434643,0.0,0.07412898443291327,0.1235483073881888,3.6076105757351122,0.0,0.0,0.07412898443291327,0.0,0.0,0.0,0.23866348448687352,0.0,1.5228426395939088,58.333333333333336,83.33333333333334,74.11167512690355,0.0,0.17047391749062393,0.0,25.0,4.97783839072622,0.0
AUDp6b,0.49019607843137253,59.6078431372549,0.0,3.2352941176470593,0.49019607843137253,0.0,0.09803921568627451,0.0,2.3529411764705883,0.0,0.0,0.09803921568627451,0.0,0.0,0.0,0.8223684210526315,,3.0303030303030303,100.0,,72.72727272727273,0.0,0.0,0.0,20.0,3.9473684210526314,
APN,0.15035333032626672,41.16674184333183,8.525033829499323,0.46609532401142684,0.12028266426101339,0.030070666065253347,0.0,5.533002556006616,0.24056532852202678,0.10524733122838671,0.030070666065253347,0.0,0.0,0.04510599909788002,0.0,0.2921840759678598,0.3527336860670194,0.0,80.0,64.90299823633157,51.61290322580645,20.0,13.440467494521549,22.58064516129032,0.0,0.5843681519357196,1.2345679012345678
MT,0.45871559633027525,76.14678899082568,9.63302752293578,2.293577981651376,0.45871559633027525,0.0,0.0,6.8807339449541285,1.3761467889908259,0.9174311926605505,0.0,0.0,0.0,0.9174311926605505,0.0,0.6024096385542169,0.0,0.0,100.0,71.42857142857143,60.0,0.0,9.036144578313253,40.0,0.0,1.8072289156626504,9.523809523809524
VISal6a,0.07443245254931151,67.32415333085225,0.0,1.7863788611834759,0.037216226274655755,0.0,0.0,0.0,1.48864905098623,0.0,0.0,0.0,0.0,0.0,0.0,0.055279159756771695,,0.0,50.0,,83.33333333333334,0.0,0.0,0.0,0.0,2.211166390270868,
VISal6b,0.0,62.36842105263158,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,75.0,,0.0,0.0,,1.2658227848101267,
csc,1.41643059490085,51.27478753541076,24.929178470254957,6.79886685552408,0.84985835694051,0.56657223796034,0.0,15.864022662889518,3.9660056657223794,3.39943342776204,0.28328611898017,0.0,0.0,1.69971671388102,0.0,1.6574585635359116,2.272727272727273,0.0,60.0,63.63636363636363,58.333333333333336,40.0,30.939226519337016,50.0,0.0,7.734806629834254,13.636363636363635
BLAp,1.233616037008481,37.644564379336934,4.038164996144951,36.507324595219735,0.799922898997687,0.0963762528912876,0.8962991518889746,2.226291441788743,17.675404780262145,2.476869699306091,0.08673862760215882,0.6360832690824981,0.0674633770239013,1.39745566692367,0.0674633770239013,2.124935995903738,2.386634844868735,2.455121436114044,64.84375,55.131264916467785,48.416050686378036,7.8125,5.913978494623656,6.784582893347412,72.65625,46.95340501792115,61.336515513126486
NOT,0.0,46.500593119810205,2.7283511269276395,1.0676156583629894,0.0,0.0,0.0,1.542111506524318,0.7117437722419928,0.11862396204033215,0.0,0.0,0.0,0.11862396204033215,0.0,0.0,0.0,0.0,,56.52173913043478,66.66666666666666,,3.316326530612245,11.11111111111111,,1.530612244897959,4.3478260869565215
MMd,0.0,61.215753424657535,0.08561643835616438,0.08561643835616438,0.0,0.0,0.0,0.08561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,,0.13986013986013987,0.0,,0.0,0.0
MMl,0.463821892393321,43.41372912801484,1.391465677179963,1.5769944341372915,0.0927643784786642,0.1855287569573284,0.0,0.463821892393321,0.6493506493506493,0.3710575139146568,0.0,0.0,0.0,0.27829313543599254,0.0,0.2136752136752137,13.333333333333334,0.0,20.0,33.33333333333333,41.17647058823529,40.0,1.0683760683760684,23.52941176470588,0.0,1.4957264957264957,26.666666666666668
MMp,0.0,50.51813471502591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,
SCO,6.382978723404255,8.51063829787234,8.51063829787234,0.0,0.0,0.0,0.0,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,,0.0,50.0,,0.0,0.0,0.0
LT,1.3157894736842104,53.94736842105263,22.36842105263158,10.526315789473683,1.3157894736842104,1.3157894736842104,0.0,15.789473684210526,6.578947368421052,1.3157894736842104,1.3157894736842104,0.0,0.0,1.3157894736842104,0.0,2.4390243902439024,5.88235294117647,0.0,100.0,70.58823529411765,62.5,100.0,29.268292682926827,12.5,0.0,12.195121951219512,5.88235294117647
VISrl1,1.288855193328279,42.00151630022744,0.1516300227445034,13.949962092494314,0.6065200909780136,0.0,0.530705079605762,0.1516300227445034,8.263836239575435,0.0758150113722517,0.0,0.45489006823351025,0.0,0.0758150113722517,0.0,1.444043321299639,0.0,3.804347826086957,47.05882352941176,100.0,59.2391304347826,0.0,0.36101083032490977,0.5434782608695652,41.17647058823529,19.67509025270758,50.0
VISrl2/3,0.2376049421827974,57.1202281007445,0.047520988436559476,4.435292254078885,0.22176461270394426,0.0,0.031680658957706324,0.047520988436559476,2.851259306193569,0.031680658957706324,0.0,0.031680658957706324,0.0,0.031680658957706324,0.0,0.3882418191902385,0.0,0.7142857142857143,93.33333333333333,100.0,64.28571428571429,0.0,0.08319467554076539,0.7142857142857143,13.333333333333334,4.9916805324459235,66.66666666666666
VISrl4,0.42598509052183176,64.35924742634008,0.03549875754348598,3.549875754348598,0.3194888178913738,0.0,0.03549875754348598,0.03549875754348598,2.5204117855875046,0.0,0.0,0.03549875754348598,0.0,0.0,0.0,0.4964147821290678,0.0,1.0,75.0,100.0,71.0,0.0,0.05515719801434087,0.0,8.333333333333332,3.916161059018202,0.0
EPd,2.284307948282436,63.946757253284346,1.1750840583729072,29.68560435370377,1.8440847169745918,0.07279281777531284,1.24787687614822,0.8700474886477868,23.116919130645776,0.9081770598634268,0.05892751915144372,1.123089188533398,0.07279281777531284,0.7140628791292593,0.05892751915144372,2.8837814397224633,6.1946902654867255,4.203643157403083,80.72837632776935,74.04129793510324,77.87248949089211,3.1866464339908953,1.3605810928013877,3.0593180756655767,54.62822458270106,36.15026019080659,77.28613569321534
VISrl5,0.1721593703885883,59.86227250368913,0.1967535661583866,3.1234628627643874,0.14756517461878996,0.0,0.0,0.1721593703885883,2.139695031972454,0.04918839153959665,0.0,0.0,0.0,0.04918839153959665,0.0,0.24650780608052586,0.0,0.0,85.71428571428571,87.5,68.50393700787401,0.0,0.2875924404272802,1.574803149606299,0.0,3.574363188167625,25.0
CA2,0.47318611987381703,46.75078864353313,5.962145110410095,32.429022082018925,0.3785488958990536,0.06309148264984228,0.1892744479495268,5.141955835962145,20.536277602523658,2.6182965299684544,0.06309148264984228,0.15772870662460567,0.06309148264984228,2.271293375394322,0.06309148264984228,0.8097165991902834,1.0582010582010581,0.5836575875486382,80.0,86.24338624338624,63.326848249027236,13.333333333333334,10.998650472334683,8.073929961089494,40.0,43.92712550607287,43.91534391534391
PPT,0.0,40.935005701254276,10.718358038768528,8.095781071835804,0.0,0.0,0.0,6.385404789053592,4.903078677309008,3.8768529076396807,0.0,0.0,0.0,2.8506271379703536,0.0,0.0,0.0,0.0,,59.57446808510638,60.56338028169014,,15.598885793871867,47.88732394366197,,11.977715877437326,36.17021276595745
SUM,1.2858979854264894,44.02057436776683,16.330904414916418,4.9721388769824255,0.9429918559794257,0.5572224603514788,0.12858979854264896,11.015859408486927,3.3433347621088725,1.8431204457779682,0.47149592798971285,0.12858979854264896,0.12858979854264896,1.3287612516073724,0.12858979854264896,2.142161635832522,3.4120734908136483,2.586206896551724,73.33333333333333,67.45406824146981,67.24137931034483,43.333333333333336,25.024342745861734,37.06896551724138,10.0,7.59493670886076,11.286089238845145
PIR,3.880407124681934,60.723979159093666,0.21143826487337938,33.71561856294681,3.1370410759723737,0.03816793893129771,1.869623167333091,0.155095116927178,26.254089422028354,0.08663516297104083,0.026051132921361932,1.7042287652974677,0.02059857021689083,0.0720949957591179,0.017569368714406883,5.166066386646846,18.05157593123209,5.5452732206069975,80.84309133489461,73.35243553008596,77.8692206788737,0.9836065573770493,0.25541000289331645,0.2569585452193132,48.18110850897736,43.23512685696042,40.97421203438395
VISrl6a,0.23255813953488372,48.40531561461794,0.09966777408637872,1.06312292358804,0.19933554817275745,0.0,0.0,0.0664451827242525,0.7973421926910298,0.0,0.0,0.0,0.0,0.0,0.0,0.41180507892930684,0.0,0.0,85.71428571428571,66.66666666666666,75.0,0.0,0.13726835964310227,0.0,0.0,1.6472203157172274,0.0
VISrl6b,0.0,43.1924882629108,0.0,0.9389671361502347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,
pc,0.7604562737642585,33.07984790874524,15.96958174904943,1.520912547528517,0.38022813688212925,0.38022813688212925,0.0,9.885931558935361,1.520912547528517,0.38022813688212925,0.0,0.0,0.0,0.38022813688212925,0.0,1.1494252873563218,2.380952380952381,0.0,50.0,61.904761904761905,100.0,50.0,29.88505747126437,25.0,0.0,4.597701149425287,2.380952380952381
MMm,0.0,24.892703862660944,0.0,0.28612303290414876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,
fr,0.2435064935064935,44.07467532467532,18.344155844155843,3.0844155844155843,0.16233766233766234,0.2435064935064935,0.08116883116883117,11.76948051948052,1.7857142857142856,1.6233766233766231,0.16233766233766234,0.0,0.08116883116883117,0.8928571428571428,0.0,0.3683241252302026,1.3274336283185841,2.631578947368421,66.66666666666666,64.15929203539822,57.89473684210527,100.0,26.703499079189687,52.63157894736842,33.33333333333333,4.051565377532229,8.849557522123893
ZI,2.7567020738492665,47.76597538357781,18.597201146518294,8.666329455403812,2.014837295565672,1.1043668858539877,0.4046535154274153,12.53582869667847,5.622997808126792,2.3436182768504468,0.8936098465688753,0.3625021075703928,0.2276176024279211,1.7956499747091552,0.21075703928511214,4.218143310977762,5.938349954669085,4.669260700389105,73.08868501529052,67.40707162284679,64.88326848249028,40.0611620795107,26.244264031062475,27.042801556420233,14.678899082568808,11.771973173314509,12.601994560290116
SPFp,0.6479481641468683,29.373650107991363,10.799136069114471,0.4319654427645789,0.4319654427645789,0.21598272138228944,0.0,6.695464362850973,0.4319654427645789,0.0,0.21598272138228944,0.0,0.0,0.0,0.0,1.4705882352941175,2.0,0.0,66.66666666666666,62.0,100.0,33.33333333333333,22.794117647058822,0.0,0.0,1.4705882352941175,0.0
NPC,1.2768817204301075,36.82795698924731,15.255376344086022,4.099462365591398,1.0080645161290323,0.2688172043010753,0.13440860215053765,8.870967741935484,2.1505376344086025,1.2096774193548387,0.20161290322580644,0.13440860215053765,0.13440860215053765,0.8064516129032258,0.13440860215053765,2.737226277372263,1.762114537444934,3.278688524590164,78.94736842105263,58.14977973568281,52.459016393442624,21.052631578947366,24.087591240875913,29.508196721311474,10.526315789473683,5.839416058394161,7.929515418502203
HY,13.05748543254146,57.76557597489915,39.130434782608695,12.015351860152398,10.337292693859256,9.191506051098163,2.384020618556701,28.577431645002243,8.855333930972659,6.863514119229046,7.855221873599283,2.0842671447781265,1.8797624383684448,5.552442850739578,1.6892649036306588,17.89524733268671,23.489404352806414,19.841454884588483,79.16756060931131,73.0312142038946,73.70016320820703,70.39261960952585,49.47138700290979,57.12287246444393,18.257884574125725,15.329776915615906,17.540091638029782
BMAp,4.942528735632184,43.04597701149425,4.835796387520525,18.932676518883415,3.2348111658456484,0.090311986863711,1.9540229885057472,2.684729064039409,9.786535303776683,0.9852216748768473,0.06568144499178982,1.3711001642036125,0.05747126436781609,0.7142857142857143,0.041050903119868636,7.514781613580011,1.8675721561969438,10.320901994796184,65.4485049833887,55.51782682512734,51.69124024284475,1.8272425249169437,6.2368872782757965,5.203816131830009,39.53488372093023,22.735075338546633,20.37351443123939
LGd-sh,0.0,33.86581469648562,0.7454739084132056,0.10649627263045794,0.0,0.0,0.0,0.42598509052183176,0.10649627263045794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.14285714285714,100.0,,1.257861635220126,0.0,,0.3144654088050315,0.0
MPT,0.7168458781362007,32.61648745519714,12.186379928315413,6.451612903225806,0.7168458781362007,0.0,0.0,5.734767025089606,4.301075268817205,2.1505376344086025,0.0,0.0,0.0,1.4336917562724014,0.0,2.197802197802198,0.0,0.0,100.0,47.05882352941176,66.66666666666666,0.0,17.582417582417584,33.33333333333333,0.0,13.186813186813188,17.647058823529413
LM,1.3888888888888888,20.13888888888889,8.333333333333332,3.4722222222222223,0.6944444444444444,0.6944444444444444,0.0,2.7777777777777777,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.0,0.0,0.6944444444444444,0.0,3.4482758620689653,8.333333333333332,0.0,50.0,33.33333333333333,20.0,50.0,13.793103448275861,20.0,0.0,3.4482758620689653,8.333333333333332
pm,2.564102564102564,46.15384615384615,25.85470085470086,7.905982905982905,1.9230769230769231,1.0683760683760684,0.0,17.52136752136752,5.982905982905983,4.487179487179487,0.641025641025641,0.0,0.0,3.8461538461538463,0.0,4.166666666666666,4.132231404958678,0.0,75.0,67.76859504132231,75.67567567567568,41.66666666666667,37.96296296296296,56.75675675675676,0.0,12.962962962962962,17.355371900826448
AUDd2/3,0.5524058729466492,50.19624945486263,0.11629597325192614,6.3090565489169945,0.26166593981683384,0.0,0.15990696322139847,0.05814798662596307,3.5906381741532196,0.014536996656490768,0.0,0.13083296990841692,0.0,0.014536996656490768,0.0,0.5212858384013901,0.0,2.5345622119815667,47.368421052631575,50.0,56.91244239631337,0.0,0.11584129742253113,0.2304147465437788,28.947368421052634,7.1532001158412974,12.5
AUDd4,0.2947678703021371,62.67501842299189,0.14738393515106854,2.8371407516580693,0.2947678703021371,0.0,0.0,0.07369196757553427,2.2476050110537953,0.036845983787767135,0.0,0.0,0.0,0.0,0.0,0.4703115814226925,0.0,0.0,100.0,50.0,79.22077922077922,0.0,0.11757789535567313,1.2987012987012987,0.0,3.5861258083480307,25.0
AUDd5,0.44185224460940264,59.45563803464121,0.5302226935312832,3.6055143160127257,0.3534817956875221,0.10604453870625664,0.03534817956875221,0.3534817956875221,1.9441498762813716,0.14139271827500885,0.08837044892188052,0.017674089784376106,0.03534817956875221,0.10604453870625664,0.017674089784376106,0.5945303210463734,20.0,0.9803921568627451,80.0,66.66666666666666,53.92156862745098,24.0,0.5945303210463734,3.9215686274509802,8.0,3.2699167657550534,26.666666666666668
AUDd6a,0.21092102179517225,59.19850011717834,0.0937426763534099,2.1326458870400753,0.21092102179517225,0.0,0.0,0.07030700726505743,1.5233184907429107,0.07030700726505743,0.0,0.0,0.0,0.04687133817670495,0.0,0.35629453681710216,0.0,0.0,100.0,75.0,71.42857142857143,0.0,0.11876484560570072,3.296703296703297,0.0,2.573238321456849,75.0
AUDd6b,0.18867924528301888,51.509433962264154,0.0,1.1320754716981132,0.0,0.0,0.0,0.0,0.7547169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,66.66666666666666,0.0,0.0,0.0,0.0,1.465201465201465,
VL,3.0645437425098443,24.8758774182503,16.82931004964903,9.467556925184043,1.7462763225475089,1.027221366204417,0.8731381612737544,2.6022941277178564,4.3656908063687725,1.369628488272556,0.5478513953090224,0.39376819037835986,0.32528676596473205,0.701934600239685,0.2054442732408834,7.019958706125258,6.1037639877924725,9.22242314647378,56.98324022346368,15.462868769074262,46.1121157323689,33.5195530726257,10.461114934618031,14.466546112115733,28.49162011173184,17.549896765313143,8.138351983723297
LGv,0.3113648157758173,35.9626362221069,11.209133367929423,3.269330565646082,0.05189413596263622,0.05189413596263622,0.0,5.448884276076804,1.5568240788790866,1.0897768552153606,0.0,0.0,0.0,0.4151530877010898,0.0,0.1443001443001443,0.4629629629629629,0.0,16.666666666666664,48.61111111111111,47.61904761904761,16.666666666666664,15.151515151515152,33.33333333333333,0.0,4.329004329004329,9.722222222222223
IGL,0.4357298474945534,42.0479302832244,16.775599128540307,4.139433551198257,0.0,0.4357298474945534,0.0,9.15032679738562,1.9607843137254901,1.3071895424836601,0.0,0.0,0.0,0.6535947712418301,0.0,0.0,2.5974025974025974,0.0,0.0,54.54545454545454,47.368421052631575,100.0,21.761658031088082,31.57894736842105,0.0,4.66321243523316,7.792207792207792
LGd-co,0.0835421888053467,40.4344193817878,3.007518796992481,0.5430242272347535,0.0,0.0,0.0,1.5873015873015872,0.2506265664160401,0.0835421888053467,0.0,0.0,0.0,0.0835421888053467,0.0,0.0,0.0,0.0,0.0,52.77777777777778,46.15384615384615,0.0,3.925619834710744,15.384615384615385,0.0,0.6198347107438017,2.7777777777777777
IntG,0.0,30.76923076923077,2.8846153846153846,0.0,0.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.33333333333333,,,3.125,,,0.0,0.0
VISam1,2.1615472127417523,25.02844141069397,0.11376564277588168,14.789533560864617,1.5927189988623434,0.11376564277588168,1.7064846416382253,0.11376564277588168,9.442548350398178,0.0,0.11376564277588168,1.3651877133105803,0.0,0.0,0.0,6.363636363636363,100.0,11.538461538461538,73.68421052631578,100.0,63.84615384615384,5.263157894736842,0.45454545454545453,0.0,78.94736842105263,37.72727272727273,0.0
VISam2/3,0.8868778280542987,49.484162895927604,0.2352941176470588,7.927601809954751,0.6877828054298643,0.018099547511312215,0.6153846153846154,0.1085972850678733,4.941176470588235,0.05429864253393665,0.0,0.4705882352941176,0.018099547511312215,0.0,0.0,1.3899049012435991,7.6923076923076925,7.76255707762557,77.55102040816327,46.15384615384615,62.328767123287676,2.0408163265306123,0.21945866861741037,0.684931506849315,69.38775510204081,9.985369422092173,23.076923076923077
VISam4,0.20876826722338201,64.92693110647181,0.3479471120389701,2.5052192066805845,0.13917884481558804,0.06958942240779402,0.0,0.20876826722338201,1.7397355601948505,0.0,0.06958942240779402,0.0,0.0,0.0,0.0,0.21436227224008575,20.0,0.0,66.66666666666666,60.0,69.44444444444444,33.33333333333333,0.3215434083601286,0.0,0.0,2.679528403001072,0.0
VISam5,0.4004805766920304,64.17701241489789,0.3404084901882259,2.583099719663596,0.3404084901882259,0.0,0.0,0.2803364036844213,1.84221065278334,0.0,0.0,0.0,0.0,0.0,0.0,0.5304212168486739,0.0,0.0,85.0,82.35294117647058,71.31782945736434,0.0,0.43681747269890797,0.0,0.0,2.8705148205928235,0.0
VISam6a,0.2082790939859412,49.153866180682115,0.0520697734964853,0.8331163759437648,0.1301744337412132,0.0,0.0,0.0520697734964853,0.5727675084613382,0.02603488674824265,0.0,0.0,0.0,0.02603488674824265,0.0,0.26483050847457623,0.0,0.0,62.5,100.0,68.75,0.0,0.1059322033898305,3.125,0.0,1.1652542372881356,50.0
VISam6b,0.4464285714285714,45.3125,0.0,0.0,0.4464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852216748768473,,,100.0,,,0.0,0.0,,0.0,0.0,
OP,5.797101449275362,28.985507246376812,15.942028985507244,1.4492753623188406,2.1739130434782608,5.797101449275362,0.0,5.072463768115942,0.7246376811594203,0.7246376811594203,2.1739130434782608,0.0,0.0,0.0,0.0,7.5,36.36363636363637,0.0,37.5,31.818181818181817,50.0,100.0,17.5,50.0,0.0,2.5,4.545454545454546
RPF,1.8518518518518516,21.296296296296298,12.5,0.4629629629629629,1.3888888888888888,1.3888888888888888,0.0,9.722222222222223,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,6.521739130434782,11.11111111111111,0.0,75.0,77.77777777777779,0.0,75.0,45.65217391304348,0.0,0.0,0.0,0.0
mfb,0.46728971962616817,29.906542056074763,21.02803738317757,6.074766355140187,0.46728971962616817,0.46728971962616817,0.46728971962616817,12.616822429906541,3.7383177570093453,3.2710280373831773,0.46728971962616817,0.46728971962616817,0.46728971962616817,2.803738317757009,0.46728971962616817,1.5625,2.2222222222222223,7.6923076923076925,100.0,60.0,61.53846153846154,100.0,42.1875,53.84615384615385,100.0,12.5,15.555555555555555
MMme,0.4132231404958678,12.8099173553719,0.4132231404958678,0.0,0.4132231404958678,0.0,0.0,0.4132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,,100.0,100.0,,0.0,3.225806451612903,,0.0,0.0,0.0
AUDd1,1.1244979919678715,27.8714859437751,0.0,12.1285140562249,0.321285140562249,0.0,0.321285140562249,0.0,5.542168674698795,0.0,0.0,0.321285140562249,0.0,0.0,0.0,1.1527377521613833,,2.6490066225165565,28.57142857142857,,45.6953642384106,0.0,0.0,0.0,28.57142857142857,19.88472622478386,
FF,1.8225419664268585,40.52757793764988,21.630695443645084,3.4532374100719423,1.630695443645084,1.1990407673860912,0.047961630695443645,15.875299760191847,2.1103117505995206,1.5347721822541966,1.0071942446043165,0.047961630695443645,0.047961630695443645,1.1510791366906474,0.047961630695443645,4.023668639053255,5.543237250554324,1.3888888888888888,89.47368421052632,73.39246119733924,61.111111111111114,65.78947368421053,39.171597633136095,44.44444444444444,2.631578947368421,5.207100591715976,7.095343680709535
PH,3.687227307725212,52.81033450252374,31.525365728462656,17.503635896997178,2.9857130635640345,2.147317991273847,0.812729917015998,21.815381983061,11.788861322611002,7.990418342030969,1.830781076225511,0.7100692959192403,0.5817435195482933,6.364958507998973,0.5218581572418514,5.653653005021869,6.811397557666214,4.643206256109482,80.97447795823666,69.19945725915875,67.35092864125122,58.23665893271461,41.308925967924836,45.650048875855326,22.041763341067284,22.323019601490362,25.345997286295795
SSs1,3.6581825220168396,52.95654698538662,0.05806638923836253,17.797348301558113,1.3645601471015194,0.009677731539727088,0.977450885512436,0.019355463079454176,12.53266234394658,0.019355463079454176,0.0,0.8322849124165297,0.0,0.0,0.0,2.5767543859649122,16.666666666666664,5.492115280043501,37.301587301587304,33.33333333333333,70.41870581837955,0.26455026455026454,0.03654970760233918,0.1087547580206634,26.71957671957672,23.66593567251462,33.33333333333333
SSp-bfd1,1.627049701283844,53.26045506546333,0.08897928053896022,15.711198678022118,0.6101436379814414,0.0,0.3304944705732808,0.08897928053896022,11.046142112622347,0.07626795474768018,0.0,0.29236049319944074,0.0,0.07626795474768018,0.0,1.1455847255369929,0.0,2.103559870550162,37.5,100.0,70.30744336569579,0.0,0.16706443914081145,0.48543689320388345,20.3125,20.739856801909305,85.71428571428571
SSs2/3,2.3163758979621756,67.09531488889354,0.14451169706997297,8.706306155360547,1.7948771650574906,0.018849351791735604,0.5843299055438038,0.10471862106519782,6.113473097786248,0.06073680021781474,0.010471862106519781,0.4858944017425179,0.004188744842607913,0.050264938111294954,0.0020943724213039563,2.6751154950680487,13.043478260869565,6.711570844358912,77.48643761301989,72.46376811594203,70.21890786624971,0.81374321880651,0.1560744162816831,0.697618474861679,25.22603978300181,9.11162442252466,42.028985507246375
SSp-bfd2/3,0.6846126461648,71.48725251252841,0.0794150669551168,4.660842895089958,0.5559054686858176,0.0027384505846592,0.1013226716323904,0.0711997152011392,3.261494646329107,0.0082153517539776,0.0,0.0848919681244352,0.0,0.0054769011693184,0.0,0.7776288067420034,3.4482758620689653,2.1739130434782608,81.2,89.65517241379311,69.9764982373678,0.4,0.09959777820340932,0.17626321974148063,14.799999999999999,4.562344378471557,10.344827586206897
SSs4,2.901921494256986,76.36955666082227,0.10734604787633736,3.850144917164633,2.522632125093928,0.0071564031917558234,0.15386266862275022,0.0894550398969478,2.93054710702401,0.01789100797938956,0.0071564031917558234,0.13954986223923857,0.0,0.010734604787633734,0.0,3.3031907416951696,6.666666666666667,3.9962825278810405,86.92971639950679,83.33333333333334,76.11524163568774,0.2466091245376079,0.1171344234643677,0.4646840148698885,5.30209617755857,3.8373237126926862,16.666666666666664
